Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State/Province,Region,Product ID,Quantity Ordered
US-2023-144645-CHO-SCR-58000,2024-02-02,2024-03-12,Standard Class,144645,United States,Houston,Texas,Interior,CHO-SCR-58000,2
US-2023-162187-CHO-SCR-58000,2024-12-11,2024-12-11,Same Day,162187,United States,Columbus,Ohio,Atlantic,CHO-SCR-58000,5
US-2023-162187-CHO-FUD-51000,2024-12-11,2024-12-11,Same Day,162187,United States,Columbus,Ohio,Atlantic,CHO-FUD-51000,3
US-2023-162187-CHO-NUT-13000,2024-12-11,2024-12-11,Same Day,162187,United States,Columbus,Ohio,Atlantic,CHO-NUT-13000,4
US-2023-162187-CHO-MIL-31000,2024-12-11,2024-12-11,Same Day,162187,United States,Columbus,Ohio,Atlantic,CHO-MIL-31000,5
US-2023-169824-CHO-MIL-31000,2024-12-12,2025-01-10,Standard Class,169824,United States,New York City,New York,Atlantic,CHO-MIL-31000,5
US-2023-169824-CHO-FUD-51000,2024-12-12,2025-01-11,Standard Class,169824,United States,New York City,New York,Atlantic,CHO-FUD-51000,7
US-2023-169824-OTH-LIC-15000,2024-12-12,2024-12-31,Standard Class,169824,United States,New York City,New York,Atlantic,OTH-LIC-15000,4
US-2023-131639-CHO-NUT-13000,2024-12-17,2025-01-26,Standard Class,131639,United States,Carlsbad,New Mexico,Pacific,CHO-NUT-13000,1
US-2023-131639-CHO-FUD-51000,2024-12-17,2025-01-30,Standard Class,131639,United States,Carlsbad,New Mexico,Pacific,CHO-FUD-51000,2
US-2024-134635-CHO-TRI-54000,2025-04-15,2025-04-27,Second Class,134635,United States,Los Angeles,California,Pacific,CHO-TRI-54000,3
US-2024-141614-CHO-NUT-13000,2025-06-05,2025-07-16,Standard Class,141614,United States,Orlando,Florida,Gulf,CHO-NUT-13000,4
US-2024-115651-CHO-NUT-13000,2025-07-09,2025-07-10,First Class,115651,United States,Chicago,Illinois,Interior,CHO-NUT-13000,9
US-2024-115651-OTH-GUM-21000,2025-07-09,2025-07-10,First Class,115651,United States,Chicago,Illinois,Interior,OTH-GUM-21000,5
US-2021-138317-CHO-SCR-58000,2022-06-21,2022-07-28,Standard Class,138317,United States,Philadelphia,Pennsylvania,Atlantic,CHO-SCR-58000,1
US-2021-138317-CHO-MIL-31000,2022-06-21,2022-07-15,Standard Class,138317,United States,Philadelphia,Pennsylvania,Atlantic,CHO-MIL-31000,2
US-2021-138317-CHO-FUD-51000,2022-06-21,2022-07-20,Standard Class,138317,United States,Philadelphia,Pennsylvania,Atlantic,CHO-FUD-51000,2
US-2021-138317-CHO-NUT-13000,2022-06-21,2022-07-07,Standard Class,138317,United States,Philadelphia,Pennsylvania,Atlantic,CHO-NUT-13000,3
US-2021-168984-CHO-FUD-51000,2022-11-26,2022-12-13,Standard Class,168984,United States,Tigard,Oregon,Pacific,CHO-FUD-51000,3
US-2021-168984-CHO-SCR-58000,2022-11-26,2022-12-23,Standard Class,168984,United States,Tigard,Oregon,Pacific,CHO-SCR-58000,5
US-2021-168984-CHO-NUT-13000,2022-11-26,2022-12-31,Standard Class,168984,United States,Tigard,Oregon,Pacific,CHO-NUT-13000,4
US-2022-160857-CHO-SCR-58000,2023-05-08,2023-06-06,Standard Class,160857,United States,New York City,New York,Atlantic,CHO-SCR-58000,2
US-2022-160857-CHO-TRI-54000,2023-05-08,2023-05-26,Standard Class,160857,United States,New York City,New York,Atlantic,CHO-TRI-54000,3
US-2022-160857-CHO-MIL-31000,2023-05-08,2023-05-23,Standard Class,160857,United States,New York City,New York,Atlantic,CHO-MIL-31000,7
US-2022-102582-CHO-SCR-58000,2023-09-15,2023-10-02,Standard Class,102582,United States,Mobile,Alabama,Gulf,CHO-SCR-58000,7
US-2022-102582-CHO-FUD-51000,2023-09-15,2023-10-09,Standard Class,102582,United States,Mobile,Alabama,Gulf,CHO-FUD-51000,2
US-2022-102582-CHO-NUT-13000,2023-09-15,2023-10-27,Standard Class,102582,United States,Mobile,Alabama,Gulf,CHO-NUT-13000,3
US-2022-115511-CHO-FUD-51000,2023-11-21,2023-12-19,Standard Class,115511,United States,Las Vegas,Nevada,Pacific,CHO-FUD-51000,2
US-2022-115511-CHO-NUT-13000,2023-11-21,2023-12-18,Standard Class,115511,United States,Las Vegas,Nevada,Pacific,CHO-NUT-13000,4
US-2023-159023-CHO-SCR-58000,2024-11-03,2024-11-06,First Class,159023,United States,Portland,Oregon,Pacific,CHO-SCR-58000,7
US-2023-159023-CHO-TRI-54000,2024-11-03,2024-11-06,First Class,159023,United States,Portland,Oregon,Pacific,CHO-TRI-54000,3
US-2024-127656-CHO-MIL-31000,2025-07-11,2025-07-31,Standard Class,127656,United States,Waterloo,Iowa,Interior,CHO-MIL-31000,4
US-2021-106299-CHO-TRI-54000,2022-08-02,2022-09-14,Standard Class,106299,United States,Springfield,Missouri,Interior,CHO-TRI-54000,5
US-2021-106299-CHO-SCR-58000,2022-08-02,2022-09-13,Standard Class,106299,United States,Springfield,Missouri,Interior,CHO-SCR-58000,2
US-2021-106299-CHO-MIL-31000,2022-08-02,2022-08-21,Standard Class,106299,United States,Springfield,Missouri,Interior,CHO-MIL-31000,2
US-2022-144267-CHO-SCR-58000,2023-08-21,2023-08-24,First Class,144267,United States,San Francisco,California,Pacific,CHO-SCR-58000,3
US-2022-144267-CHO-MIL-31000,2023-08-21,2023-08-22,First Class,144267,United States,San Francisco,California,Pacific,CHO-MIL-31000,3
US-2022-144267-CHO-FUD-51000,2023-08-21,2023-08-22,First Class,144267,United States,San Francisco,California,Pacific,CHO-FUD-51000,4
US-2023-158680-CHO-MIL-31000,2024-07-01,2024-07-02,First Class,158680,United States,Seattle,Washington,Pacific,CHO-MIL-31000,1
US-2023-134222-CHO-NUT-13000,2024-07-10,2024-07-10,Same Day,134222,United States,Yuma,Arizona,Pacific,CHO-NUT-13000,6
US-2023-164154-CHO-NUT-13000,2024-09-11,2024-10-24,Standard Class,164154,United States,Toledo,Ohio,Atlantic,CHO-NUT-13000,3
US-2023-164154-CHO-MIL-31000,2024-09-11,2024-10-06,Standard Class,164154,United States,Toledo,Ohio,Atlantic,CHO-MIL-31000,5
US-2023-110772-CHO-MIL-31000,2024-11-20,2024-12-01,Second Class,110772,United States,Columbus,Ohio,Atlantic,CHO-MIL-31000,3
US-2023-110772-CHO-NUT-13000,2024-11-20,2024-11-29,Second Class,110772,United States,Columbus,Ohio,Atlantic,CHO-NUT-13000,7
US-2023-110772-CHO-TRI-54000,2024-11-20,2024-12-01,Second Class,110772,United States,Columbus,Ohio,Atlantic,CHO-TRI-54000,8
US-2024-150609-CHO-MIL-31000,2025-04-30,2025-05-20,Standard Class,150609,United States,Los Angeles,California,Pacific,CHO-MIL-31000,5
US-2024-154676-CHO-MIL-31000,2025-08-05,2025-08-08,First Class,154676,United States,Houston,Texas,Interior,CHO-MIL-31000,9
US-2024-148054-CHO-FUD-51000,2025-10-06,2025-10-27,Standard Class,148054,United States,Meridian,Idaho,Pacific,CHO-FUD-51000,2
US-2024-148054-CHO-TRI-54000,2025-10-06,2025-11-16,Standard Class,148054,United States,Meridian,Idaho,Pacific,CHO-TRI-54000,2
US-2021-140039-OTH-LIC-15000,2022-09-13,2022-10-13,Standard Class,140039,United States,Tempe,Arizona,Pacific,OTH-LIC-15000,5
US-2021-121286-CHO-MIL-31000,2022-11-04,2022-11-09,Second Class,121286,United States,Cary,North Carolina,Gulf,CHO-MIL-31000,5
US-2021-121286-CHO-FUD-51000,2022-11-04,2022-11-17,Second Class,121286,United States,Cary,North Carolina,Gulf,CHO-FUD-51000,3
US-2021-154095-CHO-MIL-31000,2022-12-02,2022-12-18,Standard Class,154095,United States,Clinton,Maryland,Atlantic,CHO-MIL-31000,8
US-2021-154095-CHO-NUT-13000,2022-12-02,2022-12-20,Standard Class,154095,United States,Clinton,Maryland,Atlantic,CHO-NUT-13000,3
US-2021-154095-CHO-SCR-58000,2022-12-02,2022-12-22,Standard Class,154095,United States,Clinton,Maryland,Atlantic,CHO-SCR-58000,6
US-2021-154095-CHO-TRI-54000,2022-12-02,2022-12-26,Standard Class,154095,United States,Clinton,Maryland,Atlantic,CHO-TRI-54000,3
US-2022-117184-CHO-MIL-31000,2023-05-17,2023-06-08,Standard Class,117184,United States,Houston,Texas,Interior,CHO-MIL-31000,5
US-2022-117184-CHO-SCR-58000,2023-05-17,2023-06-01,Standard Class,117184,United States,Houston,Texas,Interior,CHO-SCR-58000,3
US-2022-112014-CHO-NUT-13000,2023-08-13,2023-09-17,Standard Class,112014,United States,Yucaipa,California,Pacific,CHO-NUT-13000,5
US-2022-161466-CHO-MIL-31000,2023-09-24,2023-10-02,Second Class,161466,United States,Philadelphia,Pennsylvania,Atlantic,CHO-MIL-31000,2
US-2023-151862-OTH-GUM-21000,2024-03-01,2024-03-28,Standard Class,151862,United States,Denver,Colorado,Pacific,OTH-GUM-21000,2
US-2023-118255-CHO-MIL-31000,2024-03-11,2024-03-14,First Class,118255,United States,Eagan,Minnesota,Interior,CHO-MIL-31000,2
US-2023-118255-CHO-FUD-51000,2024-03-11,2024-03-13,First Class,118255,United States,Eagan,Minnesota,Interior,CHO-FUD-51000,2
US-2023-130820-CHO-SCR-58000,2024-11-15,2024-11-15,Same Day,130820,United States,Burlington,North Carolina,Gulf,CHO-SCR-58000,4
US-2022-109169-CHO-SCR-58000,2023-04-20,2023-05-10,Standard Class,109169,United States,Detroit,Michigan,Interior,CHO-SCR-58000,2
US-2023-113243-CHO-TRI-54000,2024-06-10,2024-07-18,Standard Class,113243,United States,Los Angeles,California,Pacific,CHO-TRI-54000,4
US-2023-113243-CHO-MIL-31000,2024-06-10,2024-07-03,Standard Class,113243,United States,Los Angeles,California,Pacific,CHO-MIL-31000,5
US-2023-107783-CHO-TRI-54000,2024-07-28,2024-07-31,First Class,107783,United States,Bethlehem,Pennsylvania,Atlantic,CHO-TRI-54000,5
US-2023-107783-CHO-FUD-51000,2024-07-28,2024-07-31,First Class,107783,United States,Bethlehem,Pennsylvania,Atlantic,CHO-FUD-51000,6
US-2024-115364-CHO-NUT-13000,2025-06-26,2025-07-28,Standard Class,115364,United States,San Diego,California,Pacific,CHO-NUT-13000,12
US-2024-162173-CHO-NUT-13000,2025-10-26,2025-11-12,Standard Class,162173,United States,Virginia Beach,Virginia,Gulf,CHO-NUT-13000,5
US-2024-162173-CHO-FUD-51000,2025-10-26,2025-12-04,Standard Class,162173,United States,Virginia Beach,Virginia,Gulf,CHO-FUD-51000,7
US-2021-148761-CHO-MIL-31000,2022-05-17,2022-06-23,Standard Class,148761,United States,Eau Claire,Wisconsin,Interior,CHO-MIL-31000,3
US-2022-105970-CHO-NUT-13000,2023-03-02,2023-04-09,Standard Class,105970,United States,Richmond,Indiana,Interior,CHO-NUT-13000,1
US-2022-105970-OTH-KAZ-38000,2023-03-02,2023-04-14,Standard Class,105970,United States,Richmond,Indiana,Interior,OTH-KAZ-38000,6
US-2022-129476-CHO-TRI-54000,2023-10-15,2023-11-17,Standard Class,129476,United States,Orland Park,Illinois,Interior,CHO-TRI-54000,5
US-2023-117387-CHO-SCR-58000,2024-10-27,2024-12-04,Standard Class,117387,United States,San Francisco,California,Pacific,CHO-SCR-58000,4
US-2023-158309-CHO-MIL-31000,2024-11-26,2024-11-27,First Class,158309,United States,Miami,Florida,Gulf,CHO-MIL-31000,4
US-2024-140508-CHO-NUT-13000,2025-09-18,2025-09-21,First Class,140508,United States,Dallas,Texas,Interior,CHO-NUT-13000,4
US-2022-146465-CHO-SCR-58000,2023-11-20,2023-12-29,Standard Class,146465,United States,San Francisco,California,Pacific,CHO-SCR-58000,9
US-2023-125738-CHO-FUD-51000,2024-10-15,2024-10-31,Standard Class,125738,United States,Salt Lake City,Utah,Pacific,CHO-FUD-51000,5
US-2023-125738-CHO-TRI-54000,2024-10-15,2024-11-26,Standard Class,125738,United States,Salt Lake City,Utah,Pacific,CHO-TRI-54000,9
US-2021-128888-CHO-TRI-54000,2022-11-15,2022-12-29,Standard Class,128888,United States,Houston,Texas,Interior,CHO-TRI-54000,9
US-2023-150889-CHO-NUT-13000,2024-03-20,2024-03-30,Second Class,150889,United States,Evanston,Illinois,Interior,CHO-NUT-13000,1
US-2024-161970-CHO-MIL-31000,2025-09-22,2025-10-14,Standard Class,161970,United States,Smyrna,Georgia,Gulf,CHO-MIL-31000,3
US-2024-161970-CHO-TRI-54000,2025-09-22,2025-10-21,Standard Class,161970,United States,Smyrna,Georgia,Gulf,CHO-TRI-54000,2
US-2021-150532-CHO-FUD-51000,2022-07-14,2022-08-17,Standard Class,150532,United States,Phoenix,Arizona,Pacific,CHO-FUD-51000,5
US-2021-111353-CHO-SCR-58000,2022-11-29,2023-01-07,Standard Class,111353,United States,New York City,New York,Atlantic,CHO-SCR-58000,2
US-2021-146843-CHO-MIL-31000,2022-11-30,2023-01-04,Standard Class,146843,United States,Avondale,Arizona,Pacific,CHO-MIL-31000,7
US-2021-146843-CHO-SCR-58000,2022-11-30,2023-01-10,Standard Class,146843,United States,Avondale,Arizona,Pacific,CHO-SCR-58000,4
US-2021-107573-CHO-SCR-58000,2022-12-12,2023-01-26,Standard Class,107573,United States,Miami,Florida,Gulf,CHO-SCR-58000,3
US-2022-137526-CHO-MIL-31000,2023-01-13,2023-02-03,Standard Class,137526,United States,Los Angeles,California,Pacific,CHO-MIL-31000,4
US-2022-137526-CHO-TRI-54000,2023-01-13,2023-02-02,Standard Class,137526,United States,Los Angeles,California,Pacific,CHO-TRI-54000,9
US-2022-137526-CHO-FUD-51000,2023-01-13,2023-02-11,Standard Class,137526,United States,Los Angeles,California,Pacific,CHO-FUD-51000,3
US-2022-167269-CHO-SCR-58000,2023-06-16,2023-07-14,Standard Class,167269,United States,Philadelphia,Pennsylvania,Atlantic,CHO-SCR-58000,2
US-2023-148796-CHO-NUT-13000,2024-04-14,2024-05-20,Standard Class,148796,United States,Los Angeles,California,Pacific,CHO-NUT-13000,5
US-2024-142391-CHO-TRI-54000,2025-09-24,2025-09-24,Same Day,142391,United States,Seattle,Washington,Pacific,CHO-TRI-54000,10
US-2021-149055-OTH-GUM-21000,2022-11-23,2023-01-02,Standard Class,149055,United States,Philadelphia,Pennsylvania,Atlantic,OTH-GUM-21000,3
US-2023-164938-CHO-SCR-58000,2024-02-11,2024-02-14,First Class,164938,United States,Tulsa,Oklahoma,Interior,CHO-SCR-58000,7
US-2021-150245-CHO-TRI-54000,2022-12-31,2023-01-10,Second Class,150245,United States,Watertown,New York,Atlantic,CHO-TRI-54000,7
US-2023-105494-CHO-FUD-51000,2024-11-10,2024-11-13,First Class,105494,United States,San Francisco,California,Pacific,CHO-FUD-51000,3
US-2023-105494-CHO-NUT-13000,2024-11-10,2024-11-11,First Class,105494,United States,San Francisco,California,Pacific,CHO-NUT-13000,7
US-2023-159639-CHO-TRI-54000,2024-11-27,2024-12-23,Standard Class,159639,United States,Westfield,New Jersey,Atlantic,CHO-TRI-54000,3
US-2021-163797-CHO-MIL-31000,2022-04-08,2022-05-02,Standard Class,163797,United States,Chandler,Arizona,Pacific,CHO-MIL-31000,8
US-2022-153388-CHO-MIL-31000,2023-08-01,2023-08-26,Standard Class,153388,United States,Los Angeles,California,Pacific,CHO-MIL-31000,6
US-2021-166457-CHO-FUD-51000,2022-05-05,2022-05-18,Second Class,166457,United States,Richmond,Kentucky,Gulf,CHO-FUD-51000,2
US-2021-166457-CHO-SCR-58000,2022-05-05,2022-05-19,Second Class,166457,United States,Richmond,Kentucky,Gulf,CHO-SCR-58000,2
US-2022-140025-CHO-TRI-54000,2023-04-07,2023-05-17,Standard Class,140025,United States,San Antonio,Texas,Interior,CHO-TRI-54000,8
US-2022-140025-CHO-FUD-51000,2023-04-07,2023-05-14,Standard Class,140025,United States,San Antonio,Texas,Interior,CHO-FUD-51000,6
US-2022-129896-CHO-TRI-54000,2023-06-15,2023-07-18,Standard Class,129896,United States,Gilbert,Arizona,Pacific,CHO-TRI-54000,4
US-2022-129896-CHO-FUD-51000,2023-06-15,2023-07-24,Standard Class,129896,United States,Gilbert,Arizona,Pacific,CHO-FUD-51000,6
US-2022-129896-CHO-SCR-58000,2023-06-15,2023-07-03,Standard Class,129896,United States,Gilbert,Arizona,Pacific,CHO-SCR-58000,2
US-2022-126977-CHO-SCR-58000,2023-09-17,2023-10-17,Standard Class,126977,United States,New York City,New York,Atlantic,CHO-SCR-58000,5
US-2022-126977-CHO-MIL-31000,2023-09-17,2023-10-15,Standard Class,126977,United States,New York City,New York,Atlantic,CHO-MIL-31000,2
US-2022-126977-CHO-TRI-54000,2023-09-17,2023-10-07,Standard Class,126977,United States,New York City,New York,Atlantic,CHO-TRI-54000,2
US-2022-126977-CHO-FUD-51000,2023-09-17,2023-10-02,Standard Class,126977,United States,New York City,New York,Atlantic,CHO-FUD-51000,4
US-2021-134614-CHO-SCR-58000,2022-09-20,2022-10-21,Standard Class,134614,United States,Bloomington,Illinois,Interior,CHO-SCR-58000,6
US-2022-101707-CHO-TRI-54000,2023-08-27,2023-09-19,Standard Class,101707,United States,San Diego,California,Pacific,CHO-TRI-54000,1
US-2022-101707-CHO-SCR-58000,2023-08-27,2023-09-20,Standard Class,101707,United States,San Diego,California,Pacific,CHO-SCR-58000,5
US-2022-111458-CHO-NUT-13000,2023-09-26,2023-10-26,Standard Class,111458,United States,New York City,New York,Atlantic,CHO-NUT-13000,2
US-2023-162355-CHO-NUT-13000,2024-06-30,2024-07-09,Second Class,162355,United States,Sandy Springs,Georgia,Gulf,CHO-NUT-13000,7
US-2023-162355-CHO-SCR-58000,2024-06-30,2024-07-13,Second Class,162355,United States,Sandy Springs,Georgia,Gulf,CHO-SCR-58000,3
US-2023-138233-CHO-TRI-54000,2024-11-09,2024-11-24,Standard Class,138233,United States,Oakland,California,Pacific,CHO-TRI-54000,3
US-2024-118437-CHO-FUD-51000,2025-06-17,2025-06-23,Second Class,118437,United States,Olympia,Washington,Pacific,CHO-FUD-51000,3
US-2024-118437-CHO-TRI-54000,2025-06-17,2025-06-30,Second Class,118437,United States,Olympia,Washington,Pacific,CHO-TRI-54000,1
US-2023-160234-CHO-FUD-51000,2024-06-26,2024-07-27,Standard Class,160234,United States,Atlanta,Georgia,Gulf,CHO-FUD-51000,1
US-2023-114972-CHO-MIL-31000,2024-11-03,2024-11-05,First Class,114972,United States,Los Angeles,California,Pacific,CHO-MIL-31000,2
US-2023-114972-CHO-TRI-54000,2024-11-03,2024-11-04,First Class,114972,United States,Los Angeles,California,Pacific,CHO-TRI-54000,7
US-2023-163258-CHO-MIL-31000,2024-12-29,2025-02-02,Standard Class,163258,United States,Los Angeles,California,Pacific,CHO-MIL-31000,3
US-2024-110380-CHO-SCR-58000,2025-09-02,2025-09-18,Standard Class,110380,United States,San Francisco,California,Pacific,CHO-SCR-58000,3
US-2024-130687-CHO-NUT-13000,2025-09-07,2025-09-08,First Class,130687,United States,Edmonds,Washington,Pacific,CHO-NUT-13000,4
US-2024-130687-CHO-FUD-51000,2025-09-07,2025-09-09,First Class,130687,United States,Edmonds,Washington,Pacific,CHO-FUD-51000,1
US-2024-130687-CHO-MIL-31000,2025-09-07,2025-09-10,First Class,130687,United States,Edmonds,Washington,Pacific,CHO-MIL-31000,2
US-2021-102071-CHO-NUT-13000,2022-05-09,2022-06-08,Standard Class,102071,United States,San Francisco,California,Pacific,CHO-NUT-13000,3
US-2021-109890-CHO-TRI-54000,2022-07-21,2022-08-16,Standard Class,109890,United States,Omaha,Nebraska,Interior,CHO-TRI-54000,2
US-2022-155369-CHO-TRI-54000,2023-04-19,2023-05-23,Standard Class,155369,United States,Carrollton,Texas,Interior,CHO-TRI-54000,2
US-2022-129553-CHO-SCR-58000,2023-07-27,2023-08-15,Standard Class,129553,United States,Louisville,Kentucky,Gulf,CHO-SCR-58000,3
US-2023-162859-CHO-TRI-54000,2024-02-15,2024-03-06,Standard Class,162859,United States,New York City,New York,Atlantic,CHO-TRI-54000,3
US-2023-162859-CHO-NUT-13000,2024-02-15,2024-03-06,Standard Class,162859,United States,New York City,New York,Atlantic,CHO-NUT-13000,4
US-2023-106306-CHO-FUD-51000,2024-03-08,2024-03-08,Same Day,106306,United States,Glendale,Arizona,Pacific,CHO-FUD-51000,3
US-2023-150000-CHO-SCR-58000,2024-04-08,2024-04-27,Standard Class,150000,United States,Smyrna,Georgia,Gulf,CHO-SCR-58000,4
US-2023-151561-CHO-MIL-31000,2024-09-01,2024-09-24,Standard Class,151561,United States,New York City,New York,Atlantic,CHO-MIL-31000,3
US-2023-151561-CHO-SCR-58000,2024-09-01,2024-10-07,Standard Class,151561,United States,New York City,New York,Atlantic,CHO-SCR-58000,6
US-2023-144344-CHO-SCR-58000,2024-10-28,2024-10-28,Same Day,144344,United States,Boynton Beach,Florida,Gulf,CHO-SCR-58000,3
US-2023-144344-CHO-FUD-51000,2024-10-28,2024-10-28,Same Day,144344,United States,Boynton Beach,Florida,Gulf,CHO-FUD-51000,3
US-2023-103464-CHO-FUD-51000,2024-11-18,2024-12-27,Standard Class,103464,United States,San Diego,California,Pacific,CHO-FUD-51000,5
US-2024-140186-CHO-NUT-13000,2025-09-29,2025-10-02,First Class,140186,United States,Bakersfield,California,Pacific,CHO-NUT-13000,1
US-2024-140186-CHO-FUD-51000,2025-09-29,2025-09-30,First Class,140186,United States,Bakersfield,California,Pacific,CHO-FUD-51000,1
US-2024-140186-CHO-TRI-54000,2025-09-29,2025-09-30,First Class,140186,United States,Bakersfield,California,Pacific,CHO-TRI-54000,2
US-2021-103849-CHO-FUD-51000,2022-05-11,2022-06-03,Standard Class,103849,United States,Fort Worth,Texas,Interior,CHO-FUD-51000,4
US-2021-103849-CHO-MIL-31000,2022-05-11,2022-06-22,Standard Class,103849,United States,Fort Worth,Texas,Interior,CHO-MIL-31000,2
US-2021-103849-CHO-SCR-58000,2022-05-11,2022-06-07,Standard Class,103849,United States,Fort Worth,Texas,Interior,CHO-SCR-58000,1
US-2022-166464-CHO-SCR-58000,2023-09-12,2023-10-08,Standard Class,166464,United States,New York City,New York,Atlantic,CHO-SCR-58000,4
US-2022-166464-CHO-MIL-31000,2023-09-12,2023-10-10,Standard Class,166464,United States,New York City,New York,Atlantic,CHO-MIL-31000,2
US-2022-134117-CHO-TRI-54000,2023-12-17,2023-12-25,Second Class,134117,United States,Los Angeles,California,Pacific,CHO-TRI-54000,5
US-2022-134117-CHO-NUT-13000,2023-12-17,2023-12-25,Second Class,134117,United States,Los Angeles,California,Pacific,CHO-NUT-13000,2
US-2022-134117-CHO-FUD-51000,2023-12-17,2023-12-24,Second Class,134117,United States,Los Angeles,California,Pacific,CHO-FUD-51000,2
US-2023-111010-CHO-SCR-58000,2024-01-22,2024-02-12,Standard Class,111010,United States,Morristown,New Jersey,Atlantic,CHO-SCR-58000,6
US-2023-147578-CHO-TRI-54000,2024-04-22,2024-04-28,Second Class,147578,United States,San Francisco,California,Pacific,CHO-TRI-54000,3
US-2024-122056-CHO-FUD-51000,2025-06-13,2025-06-29,Standard Class,122056,United States,Springfield,Virginia,Gulf,CHO-FUD-51000,7
US-2024-135986-CHO-MIL-31000,2025-06-20,2025-07-07,Standard Class,135986,United States,Richmond,Virginia,Gulf,CHO-MIL-31000,5
US-2024-155558-CHO-TRI-54000,2025-10-26,2025-12-07,Standard Class,155558,United States,Rochester,Minnesota,Interior,CHO-TRI-54000,2
US-2024-155558-CHO-NUT-13000,2025-10-26,2025-11-29,Standard Class,155558,United States,Rochester,Minnesota,Interior,CHO-NUT-13000,1
US-2024-113558-CHO-FUD-51000,2025-10-21,2025-11-19,Standard Class,113558,United States,Lakeland,Florida,Gulf,CHO-FUD-51000,3
US-2024-113558-CHO-SCR-58000,2025-10-21,2025-11-18,Standard Class,113558,United States,Lakeland,Florida,Gulf,CHO-SCR-58000,3
US-2021-135993-CHO-MIL-31000,2022-05-28,2022-07-02,Standard Class,135993,United States,Seattle,Washington,Pacific,CHO-MIL-31000,4
US-2021-135993-CHO-TRI-54000,2022-05-28,2022-06-14,Standard Class,135993,United States,Seattle,Washington,Pacific,CHO-TRI-54000,6
US-2022-154746-CHO-MIL-31000,2023-11-14,2023-11-15,First Class,154746,United States,Springfield,Virginia,Gulf,CHO-MIL-31000,3
US-2022-154746-OTH-KAZ-38000,2023-11-14,2023-11-17,First Class,154746,United States,Springfield,Virginia,Gulf,OTH-KAZ-38000,2
US-2022-137897-CHO-SCR-58000,2023-11-14,2023-12-11,Standard Class,137897,United States,New York City,New York,Atlantic,CHO-SCR-58000,5
US-2022-137897-CHO-FUD-51000,2023-11-14,2023-11-29,Standard Class,137897,United States,New York City,New York,Atlantic,CHO-FUD-51000,2
US-2022-137897-CHO-NUT-13000,2023-11-14,2023-12-11,Standard Class,137897,United States,New York City,New York,Atlantic,CHO-NUT-13000,2
US-2023-112676-CHO-MIL-31000,2024-05-05,2024-05-06,First Class,112676,United States,Murfreesboro,Tennessee,Gulf,CHO-MIL-31000,3
US-2023-160136-CHO-SCR-58000,2024-11-03,2024-12-05,Standard Class,160136,United States,Dallas,Texas,Interior,CHO-SCR-58000,2
US-2024-108700-CHO-SCR-58000,2025-05-19,2025-06-29,Standard Class,108700,United States,Rockford,Illinois,Interior,CHO-SCR-58000,6
US-2021-124023-CHO-MIL-31000,2022-04-07,2022-04-09,First Class,124023,United States,Mobile,Alabama,Gulf,CHO-MIL-31000,2
US-2022-122973-CHO-SCR-58000,2023-07-18,2023-07-28,Second Class,122973,United States,New York City,New York,Atlantic,CHO-SCR-58000,1
US-2022-122973-CHO-FUD-51000,2023-07-18,2023-07-24,Second Class,122973,United States,New York City,New York,Atlantic,CHO-FUD-51000,1
US-2023-137939-CHO-TRI-54000,2024-07-20,2024-07-26,Second Class,137939,United States,Long Beach,New York,Atlantic,CHO-TRI-54000,5
US-2023-153101-CHO-FUD-51000,2024-09-08,2024-09-08,Same Day,153101,United States,Santa Ana,California,Pacific,CHO-FUD-51000,1
US-2024-143686-CHO-NUT-13000,2025-05-14,2025-05-14,Same Day,143686,United States,Santa Ana,California,Pacific,CHO-NUT-13000,2
US-2024-143686-CHO-FUD-51000,2025-05-14,2025-05-14,Same Day,143686,United States,Santa Ana,California,Pacific,CHO-FUD-51000,7
US-2024-151218-CHO-MIL-31000,2025-06-20,2025-06-23,First Class,151218,United States,Miami,Florida,Gulf,CHO-MIL-31000,1
US-2024-163069-CHO-TRI-54000,2025-08-18,2025-08-24,Second Class,163069,United States,Columbus,Ohio,Atlantic,CHO-TRI-54000,3
US-2021-105172-CHO-MIL-31000,2022-04-04,2022-04-21,Standard Class,105172,United States,San Francisco,California,Pacific,CHO-MIL-31000,6
US-2023-158099-CHO-FUD-51000,2024-09-03,2024-09-04,First Class,158099,United States,Philadelphia,Pennsylvania,Atlantic,CHO-FUD-51000,5
US-2023-158099-CHO-TRI-54000,2024-09-03,2024-09-06,First Class,158099,United States,Philadelphia,Pennsylvania,Atlantic,CHO-TRI-54000,3
US-2021-105893-CHO-NUT-13000,2022-11-11,2022-12-05,Standard Class,105893,United States,Madison,Wisconsin,Interior,CHO-NUT-13000,6
US-2023-166282-CHO-MIL-31000,2024-04-16,2024-05-21,Standard Class,166282,United States,Nashville,Tennessee,Gulf,CHO-MIL-31000,7
US-2023-150343-CHO-SCR-58000,2024-08-16,2024-09-19,Standard Class,150343,United States,San Francisco,California,Pacific,CHO-SCR-58000,3
US-2023-115756-CHO-FUD-51000,2024-09-05,2024-09-17,Second Class,115756,United States,Detroit,Michigan,Interior,CHO-FUD-51000,3
US-2023-115756-CHO-MIL-31000,2024-09-05,2024-09-11,Second Class,115756,United States,Detroit,Michigan,Interior,CHO-MIL-31000,1
